price,carat,cut,color,clarity,depth,table,x,y,z,ratio_length_width,carat_log,shape
548,0.25,2,5,6,57.7,62.0,4.16,4.19,2.41,0.9928400954653938,-1.3862943611198906,3
549,0.38,2,1,3,62.4,56.0,4.65,4.58,2.88,1.01528384279476,-0.9675840262617056,7
549,0.23,2,6,5,58.9,60.0,4.03,3.95,2.35,1.0202531645569621,-1.4696759700589417,3
550,0.33,2,4,2,62.8,58.0,4.4,4.42,2.77,0.9954751131221721,-1.1086626245216111,6
550,0.3,4,4,2,61.4,55.0,4.31,4.34,2.65,0.9930875576036866,-1.2039728043259361,7
550,0.32,1,6,2,63.7,55.0,4.31,4.33,2.75,0.995381062355658,-1.1394342831883648,6
550,0.3,4,4,2,60.9,55.0,4.34,4.38,2.66,0.9908675799086758,-1.2039728043259361,7
550,0.33,2,4,2,59.9,61.0,4.44,4.47,2.67,0.993288590604027,-1.1086626245216111,3
550,0.23,3,3,5,58.1,59.0,4.09,4.03,2.36,1.0148883374689825,-1.4696759700589417,3
550,0.32,2,6,2,62.9,56.0,4.38,4.4,2.76,0.9954545454545454,-1.1394342831883648,6
551,0.31,2,1,5,62.5,55.0,4.33,4.36,2.71,0.9931192660550459,-1.171182981502945,7
551,0.32,4,3,4,61.3,55.0,4.43,4.45,2.72,0.995505617977528,-1.1394342831883648,7
551,0.34,2,4,2,60.9,60.0,4.52,4.55,2.76,0.9934065934065933,-1.0788096613719298,3
551,0.33,4,2,3,60.7,55.0,4.48,4.51,2.73,0.993348115299335,-1.1086626245216111,7
551,0.35,2,2,1,63.2,61.0,4.49,4.47,2.83,1.0044742729306488,-1.0498221244986778,6
551,0.37,2,3,2,60.0,57.0,4.67,4.7,2.81,0.9936170212765957,-0.9942522733438669,3
551,0.37,3,3,2,62.1,60.0,4.54,4.61,2.84,0.9848156182212581,-0.9942522733438669,6
552,0.3,4,6,2,61.9,54.0,4.32,4.34,2.68,0.9953917050691246,-1.2039728043259361,6
552,0.24,2,5,6,63.7,57.0,3.92,3.93,2.5,0.9974554707379134,-1.4271163556401458,6
552,0.35,4,1,4,60.9,57.0,4.54,4.59,2.78,0.9891067538126362,-1.0498221244986778,3
552,0.3,2,6,2,61.0,60.0,4.3,4.35,2.64,0.9885057471264368,-1.2039728043259361,3
552,0.3,3,6,2,59.7,59.0,4.34,4.37,2.6,0.9931350114416475,-1.2039728043259361,3
552,0.24,2,4,5,62.3,58.0,3.95,3.98,2.47,0.992462311557789,-1.4271163556401458,6
552,0.3,4,6,2,62.1,56.0,4.3,4.33,2.68,0.9930715935334873,-1.2039728043259361,7
552,0.3,2,6,2,61.0,61.0,4.27,4.29,2.61,0.9953379953379953,-1.2039728043259361,3
552,0.3,4,6,2,61.4,55.0,4.29,4.34,2.65,0.988479262672811,-1.2039728043259361,7
552,0.33,2,1,5,61.6,57.0,4.43,4.45,2.73,0.995505617977528,-1.1086626245216111,6
552,0.3,4,6,2,61.7,56.0,4.31,4.35,2.67,0.9908045977011494,-1.2039728043259361,7
552,0.3,3,6,2,62.0,60.0,4.26,4.29,2.65,0.9930069930069929,-1.2039728043259361,6
552,0.3,4,6,2,61.4,56.0,4.32,4.35,2.66,0.9931034482758622,-1.2039728043259361,7
552,0.24,2,6,5,62.4,58.0,3.94,4.01,2.48,0.9825436408977557,-1.4271163556401458,6
552,0.3,4,6,2,61.0,54.0,4.34,4.35,2.65,0.9977011494252874,-1.2039728043259361,3
552,0.3,4,6,2,61.0,57.0,4.29,4.33,2.63,0.9907621247113164,-1.2039728043259361,3
552,0.3,3,6,2,62.5,58.0,4.27,4.31,2.68,0.9907192575406032,-1.2039728043259361,6
552,0.3,4,6,2,62.2,55.0,4.29,4.33,2.68,0.9907621247113164,-1.2039728043259361,7
552,0.35,2,2,3,59.6,62.0,4.57,4.62,2.74,0.9891774891774893,-1.0498221244986778,3
552,0.3,3,1,6,61.1,59.0,4.31,4.33,2.64,0.995381062355658,-1.2039728043259361,6
552,0.3,3,6,2,61.6,58.0,4.29,4.32,2.65,0.9930555555555555,-1.2039728043259361,6
552,0.35,1,2,3,63.7,57.0,4.48,4.53,2.87,0.9889624724061811,-1.0498221244986778,6
552,0.3,1,6,2,63.8,57.0,4.27,4.29,2.73,0.9953379953379953,-1.2039728043259361,6
552,0.3,2,6,2,62.3,59.0,4.22,4.25,2.64,0.9929411764705882,-1.2039728043259361,6
552,0.3,2,6,2,62.2,61.0,4.24,4.28,2.65,0.9906542056074766,-1.2039728043259361,6
552,0.24,2,4,5,62.8,58.0,3.95,3.98,2.49,0.992462311557789,-1.4271163556401458,6
552,0.24,2,5,5,60.8,58.0,3.99,4.03,2.44,0.9900744416873449,-1.4271163556401458,3
552,0.3,3,1,6,62.6,60.0,4.25,4.28,2.67,0.9929906542056074,-1.2039728043259361,6
552,0.24,2,4,6,61.8,59.0,3.93,4.0,2.45,0.9825,-1.4271163556401458,6
552,0.27,2,4,5,61.3,62.0,4.15,4.2,2.56,0.9880952380952381,-1.3093333199837622,6
552,0.3,3,6,2,62.3,58.0,4.28,4.32,2.68,0.9907407407407407,-1.2039728043259361,6
552,0.3,2,1,6,62.5,60.0,4.24,4.27,2.66,0.9929742388758783,-1.2039728043259361,6
552,0.24,2,4,6,58.7,59.0,4.04,4.1,2.39,0.9853658536585367,-1.4271163556401458,3
552,0.24,2,4,5,62.0,58.0,3.95,3.98,2.46,0.992462311557789,-1.4271163556401458,6
552,0.3,2,3,5,61.6,56.0,4.27,4.3,2.64,0.9930232558139535,-1.2039728043259361,7
552,0.24,2,5,6,59.7,58.0,4.07,4.1,2.44,0.9926829268292684,-1.4271163556401458,3
552,0.3,1,1,6,63.1,57.0,4.27,4.29,2.7,0.9953379953379953,-1.2039728043259361,6
552,0.24,4,4,5,60.7,56.0,3.98,4.03,2.43,0.987593052109181,-1.4271163556401458,7
552,0.35,4,1,4,61.6,56.0,4.54,4.58,2.81,0.9912663755458515,-1.0498221244986778,7
552,0.3,4,6,2,62.5,57.0,4.29,4.32,2.69,0.9930555555555555,-1.2039728043259361,6
552,0.24,2,4,6,59.0,59.0,4.05,4.08,2.4,0.9926470588235293,-1.4271163556401458,3
552,0.3,4,6,2,61.6,57.0,4.28,4.32,2.65,0.9907407407407407,-1.2039728043259361,6
552,0.3,2,1,6,60.5,60.0,4.32,4.34,2.62,0.9953917050691246,-1.2039728043259361,3
552,0.3,4,1,6,62.4,56.0,4.3,4.32,2.69,0.9953703703703702,-1.2039728043259361,7
552,0.3,4,6,2,62.2,56.0,4.25,4.3,2.66,0.9883720930232559,-1.2039728043259361,7
552,0.3,1,1,6,63.8,56.0,4.23,4.26,2.71,0.9929577464788734,-1.2039728043259361,6
552,0.24,2,4,6,59.0,58.0,4.07,4.1,2.41,0.9926829268292684,-1.4271163556401458,3
552,0.35,2,2,3,61.8,56.0,4.54,4.58,2.82,0.9912663755458515,-1.0498221244986778,7
552,0.3,4,6,2,62.0,56.0,4.3,4.34,2.68,0.9907834101382489,-1.2039728043259361,7
552,0.37,4,2,2,60.9,57.0,4.63,4.67,2.83,0.9914346895074947,-0.9942522733438669,3
552,0.24,2,5,6,62.2,59.0,3.99,4.02,2.49,0.992537313432836,-1.4271163556401458,6
552,0.3,4,6,2,61.6,56.0,4.3,4.34,2.66,0.9907834101382489,-1.2039728043259361,7
552,0.37,4,2,2,62.1,56.0,4.6,4.61,2.86,0.9978308026030367,-0.9942522733438669,7
552,0.3,4,6,2,61.0,56.0,4.3,4.33,2.63,0.9930715935334873,-1.2039728043259361,7
552,0.24,2,4,7,60.0,57.0,4.07,4.1,2.45,0.9926829268292684,-1.4271163556401458,3
552,0.24,2,5,6,62.5,59.0,3.96,4.01,2.49,0.9875311720698254,-1.4271163556401458,6
552,0.24,4,4,5,61.1,57.0,4.03,4.06,2.47,0.9926108374384238,-1.4271163556401458,6
552,0.3,4,6,2,61.9,56.0,4.28,4.31,2.66,0.9930394431554526,-1.2039728043259361,7
552,0.24,2,5,5,62.4,58.0,3.96,3.99,2.48,0.9924812030075187,-1.4271163556401458,6
552,0.3,2,1,6,62.8,59.0,4.24,4.29,2.68,0.9883449883449884,-1.2039728043259361,6
552,0.24,2,5,5,63.1,56.0,3.92,3.97,2.49,0.9874055415617128,-1.4271163556401458,6
552,0.24,2,5,6,62.7,59.0,3.97,4.0,2.5,0.9925,-1.4271163556401458,6
552,0.3,2,6,2,63.0,58.0,4.24,4.27,2.68,0.9929742388758783,-1.2039728043259361,6
552,0.4,4,0,2,62.2,57.0,4.71,4.74,2.94,0.9936708860759493,-0.916290731874155,6
552,0.35,2,1,4,60.7,62.0,4.53,4.59,2.77,0.9869281045751634,-1.0498221244986778,3
552,0.3,4,1,6,61.1,57.0,4.32,4.36,2.65,0.9908256880733944,-1.2039728043259361,6
552,0.3,3,1,6,62.2,58.0,4.28,4.31,2.67,0.9930394431554526,-1.2039728043259361,6
552,0.3,4,1,6,61.9,57.0,4.31,4.35,2.68,0.9908045977011494,-1.2039728043259361,6
552,0.24,2,6,5,60.6,59.0,4.0,4.02,2.43,0.9950248756218907,-1.4271163556401458,3
552,0.24,2,5,5,58.5,59.0,4.04,4.09,2.38,0.9877750611246944,-1.4271163556401458,3
552,0.24,4,4,5,62.6,57.0,3.93,3.96,2.47,0.9924242424242424,-1.4271163556401458,6
552,0.35,3,1,4,61.1,60.0,4.52,4.58,2.78,0.9868995633187772,-1.0498221244986778,6
552,0.24,2,4,5,62.2,58.0,3.97,4.01,2.48,0.9900249376558604,-1.4271163556401458,6
552,0.3,3,6,2,61.7,59.0,4.28,4.31,2.65,0.9930394431554526,-1.2039728043259361,6
552,0.3,2,6,2,60.6,60.0,4.3,4.32,2.61,0.9953703703703702,-1.2039728043259361,3
552,0.3,2,6,2,62.5,57.0,4.26,4.28,2.67,0.9953271028037383,-1.2039728043259361,6
552,0.3,1,6,2,63.4,56.0,4.26,4.29,2.71,0.9930069930069929,-1.2039728043259361,6
552,0.3,2,1,6,61.2,60.0,4.27,4.29,2.62,0.9953379953379953,-1.2039728043259361,6
552,0.3,1,6,2,63.2,56.0,4.24,4.27,2.69,0.9929742388758783,-1.2039728043259361,6
552,0.24,2,4,6,59.2,59.0,4.04,4.07,2.4,0.9926289926289926,-1.4271163556401458,3
552,0.3,1,6,2,63.1,55.0,4.28,4.31,2.71,0.9930394431554526,-1.2039728043259361,6
552,0.3,2,6,2,62.6,56.0,4.24,4.29,2.67,0.9883449883449884,-1.2039728043259361,6
552,0.3,2,6,2,62.5,59.0,4.26,4.28,2.67,0.9953271028037383,-1.2039728043259361,6
552,0.24,2,6,5,62.9,58.0,3.96,3.99,2.5,0.9924812030075187,-1.4271163556401458,6
552,0.3,4,1,6,61.3,57.0,4.31,4.34,2.65,0.9930875576036866,-1.2039728043259361,6
552,0.3,2,6,2,62.1,58.0,4.25,4.28,2.65,0.9929906542056074,-1.2039728043259361,6
552,0.24,1,4,6,58.3,57.0,4.1,4.14,2.4,0.9903381642512077,-1.4271163556401458,3
553,0.31,3,3,2,61.8,58.0,4.35,4.32,2.68,1.0069444444444442,-1.171182981502945,6
553,0.24,3,5,6,60.7,58.0,4.01,4.03,2.44,0.9950372208436723,-1.4271163556401458,3
553,0.24,2,6,6,61.5,60.0,3.97,4.0,2.45,0.9925,-1.4271163556401458,6
553,0.32,4,1,6,62.0,55.3,4.39,4.42,2.73,0.9932126696832578,-1.1394342831883648,7
553,0.31,2,3,2,63.3,57.0,4.33,4.3,2.73,1.0069767441860467,-1.171182981502945,6
554,0.33,4,2,1,61.4,56.0,4.85,4.79,2.95,1.0125260960334028,-1.1086626245216111,7
554,0.26,2,6,6,62.1,60.0,4.03,4.12,2.53,0.9781553398058253,-1.3470736479666092,6
554,0.32,3,1,2,62.7,58.0,4.37,4.34,2.73,1.0069124423963134,-1.1394342831883648,6
554,0.26,2,5,6,62.6,59.0,4.06,4.09,2.55,0.9926650366748165,-1.3470736479666092,6
554,0.3,3,2,2,60.9,59.0,4.31,4.29,2.62,1.0046620046620045,-1.2039728043259361,3
554,0.3,2,2,2,63.4,60.0,4.25,4.23,2.69,1.0047281323877069,-1.2039728043259361,6
554,0.3,3,2,2,62.9,58.0,4.28,4.24,2.68,1.009433962264151,-1.2039728043259361,6
554,0.32,3,1,2,62.9,58.0,4.35,4.33,2.73,1.0046189376443417,-1.1394342831883648,6
554,0.3,3,2,2,60.1,55.0,4.41,4.38,2.64,1.0068493150684932,-1.2039728043259361,7
554,0.32,1,1,2,63.9,55.0,4.36,4.34,2.78,1.0046082949308757,-1.1394342831883648,6
554,0.32,4,1,2,62.4,57.0,4.37,4.35,2.72,1.0045977011494254,-1.1394342831883648,6
554,0.26,2,6,5,62.4,54.0,4.08,4.13,2.56,0.9878934624697338,-1.3470736479666092,6
554,0.24,3,2,5,60.7,58.0,4.07,4.04,2.46,1.0074257425742574,-1.4271163556401458,3
554,0.3,2,2,2,63.3,56.0,4.29,4.27,2.71,1.0046838407494145,-1.2039728043259361,6
554,0.32,2,1,2,63.1,56.0,4.39,4.36,2.76,1.006880733944954,-1.1394342831883648,6
554,0.3,1,2,2,63.8,55.0,4.26,4.2,2.7,1.0142857142857142,-1.2039728043259361,6
554,0.3,2,2,2,63.1,56.0,4.29,4.27,2.7,1.0046838407494145,-1.2039728043259361,6
554,0.32,4,1,2,60.7,57.0,4.47,4.42,2.7,1.01131221719457,-1.1394342831883648,3
554,0.26,2,5,6,63.4,59.0,4.0,4.04,2.55,0.9900990099009901,-1.3470736479666092,6
554,0.3,3,2,2,62.5,57.0,4.29,4.25,2.67,1.0094117647058825,-1.2039728043259361,6
554,0.26,2,6,5,62.8,60.0,4.01,4.05,2.53,0.9901234567901235,-1.3470736479666092,6
554,0.24,3,2,6,60.8,59.0,4.02,4.0,2.44,1.005,-1.4271163556401458,3
554,0.26,1,5,6,57.9,60.0,4.22,4.25,2.45,0.9929411764705882,-1.3470736479666092,3
554,0.38,4,1,1,61.6,56.0,4.65,4.67,2.87,0.9957173447537474,-0.9675840262617056,7
554,0.24,3,2,6,61.2,58.0,4.01,3.96,2.44,1.0126262626262625,-1.4271163556401458,6
554,0.3,3,2,2,62.9,59.0,4.28,4.24,2.68,1.009433962264151,-1.2039728043259361,6
554,0.3,1,2,2,63.7,57.0,4.28,4.26,2.72,1.0046948356807512,-1.2039728043259361,6
554,0.3,4,2,2,62.9,57.0,4.27,4.22,2.67,1.0118483412322274,-1.2039728043259361,6
555,0.29,4,4,4,61.6,56.0,4.26,4.31,2.64,0.988399071925754,-1.2378743560016174,7
555,0.34,4,2,3,60.4,57.0,4.54,4.57,2.75,0.9934354485776805,-1.0788096613719298,3
555,0.43,2,5,0,58.4,62.0,4.94,5.0,2.9,0.9880000000000001,-0.843970070294529,3
555,0.34,4,1,4,61.8,55.0,4.48,4.52,2.78,0.9911504424778763,-1.0788096613719298,7
555,0.3,4,3,4,62.3,56.0,4.29,4.31,2.68,0.9953596287703017,-1.2039728043259361,7
555,0.35,4,3,2,60.6,56.0,4.56,4.58,2.77,0.9956331877729256,-1.0498221244986778,7
555,0.34,4,1,4,62.0,56.0,4.5,4.53,2.8,0.9933774834437086,-1.0788096613719298,7
556,0.26,4,5,4,62.3,57.0,4.05,4.08,2.53,0.9926470588235293,-1.3470736479666092,6
556,0.34,1,3,3,57.5,61.0,4.6,4.66,2.66,0.9871244635193132,-1.0788096613719298,3
556,0.34,1,5,2,63.4,55.0,4.44,4.46,2.82,0.9955156950672647,-1.0788096613719298,6
556,0.36,4,2,2,61.9,55.0,4.57,4.59,2.83,0.9956427015250545,-1.0216512475319814,7
556,0.34,1,5,2,63.3,57.0,4.44,4.47,2.82,0.993288590604027,-1.0788096613719298,6
556,0.26,4,5,4,61.5,57.0,4.09,4.12,2.52,0.9927184466019416,-1.3470736479666092,6
556,0.3,4,3,3,62.0,56.0,4.28,4.3,2.66,0.9953488372093025,-1.2039728043259361,7
556,0.34,1,5,2,63.5,55.0,4.44,4.47,2.83,0.993288590604027,-1.0788096613719298,6
556,0.36,4,1,3,61.9,56.0,4.54,4.57,2.82,0.9934354485776805,-1.0216512475319814,7
556,0.26,4,5,4,62.1,56.0,4.09,4.12,2.55,0.9927184466019416,-1.3470736479666092,7
557,0.31,4,1,6,62.7,53.0,4.33,4.35,2.72,0.9954022988505749,-1.171182981502945,6
557,0.33,4,3,1,62.9,55.0,4.46,4.41,2.79,1.0113378684807255,-1.1086626245216111,6
557,0.31,4,1,6,62.0,54.0,4.37,4.4,2.72,0.9931818181818182,-1.171182981502945,6
557,0.33,3,4,1,62.3,58.0,4.43,4.4,2.75,1.0068181818181816,-1.1086626245216111,6
557,0.33,3,4,1,63.0,58.0,4.42,4.4,2.78,1.0045454545454544,-1.1086626245216111,6
557,0.31,4,3,3,62.2,53.6,4.32,4.35,2.7,0.9931034482758622,-1.171182981502945,6
557,0.33,3,0,4,62.8,58.0,4.41,4.38,2.76,1.0068493150684932,-1.1086626245216111,6
557,0.33,3,3,1,62.6,58.0,4.42,4.4,2.76,1.0045454545454544,-1.1086626245216111,6
557,0.31,4,2,4,61.8,54.2,4.33,4.37,2.69,0.9908466819221968,-1.171182981502945,7
557,0.31,4,2,4,61.6,54.8,4.35,4.37,2.69,0.9954233409610983,-1.171182981502945,7
557,0.33,1,1,2,63.6,53.0,4.43,4.4,2.81,1.0068181818181816,-1.1086626245216111,6
557,0.33,3,1,2,60.4,59.0,4.54,4.5,2.73,1.008888888888889,-1.1086626245216111,3
557,0.33,4,0,4,62.1,55.0,4.44,4.41,2.75,1.0068027210884354,-1.1086626245216111,7
557,0.33,3,3,1,59.4,59.0,4.52,4.5,2.68,1.0044444444444443,-1.1086626245216111,3
557,0.31,4,1,6,61.3,56.0,4.36,4.38,2.68,0.995433789954338,-1.171182981502945,7
558,0.31,4,5,1,60.1,57.0,4.44,4.41,2.66,1.0068027210884354,-1.171182981502945,3
558,0.32,4,6,2,61.3,55.0,4.41,4.46,2.72,0.9887892376681615,-1.1394342831883648,7
558,0.31,3,2,2,58.7,60.0,4.47,4.43,2.61,1.0090293453724606,-1.171182981502945,3
558,0.31,3,2,2,62.8,58.0,4.32,4.28,2.7,1.0093457943925235,-1.171182981502945,6
558,0.31,3,2,2,61.0,61.0,4.39,4.33,2.66,1.0138568129330252,-1.171182981502945,3
558,0.31,4,5,1,61.7,56.0,4.4,4.35,2.7,1.0114942528735633,-1.171182981502945,7
558,0.31,4,3,1,61.4,55.0,4.39,4.37,2.69,1.0045766590389016,-1.171182981502945,7
558,0.31,3,1,3,59.9,60.0,4.44,4.41,2.65,1.0068027210884354,-1.171182981502945,3
558,0.31,3,5,1,60.8,61.0,4.43,4.39,2.68,1.0091116173120729,-1.171182981502945,3
558,0.31,3,1,3,62.3,60.0,4.32,4.31,2.69,1.0023201856148494,-1.171182981502945,6
558,0.31,3,1,3,59.8,60.0,4.42,4.38,2.63,1.0091324200913243,-1.171182981502945,3
558,0.31,2,1,3,63.1,54.0,4.34,4.31,2.73,1.0069605568445477,-1.171182981502945,6
558,0.31,3,1,3,60.7,61.0,4.34,4.32,2.63,1.0046296296296295,-1.171182981502945,3
558,0.31,2,1,3,63.2,55.0,4.4,4.3,2.75,1.0232558139534884,-1.171182981502945,6
558,0.31,3,2,2,62.7,58.0,4.34,4.31,2.71,1.0069605568445477,-1.171182981502945,6
558,0.31,4,1,3,59.9,57.0,4.4,4.38,2.63,1.0045662100456623,-1.171182981502945,3
558,0.31,4,5,1,61.3,55.0,4.37,4.34,2.67,1.0069124423963134,-1.171182981502945,7
558,0.31,4,2,2,62.9,56.0,4.31,4.27,2.7,1.009367681498829,-1.171182981502945,6
558,0.25,1,4,4,63.6,57.0,4.04,4.01,2.56,1.0074812967581048,-1.3862943611198906,6
558,0.39,4,2,1,61.5,57.0,4.66,4.7,2.88,0.9914893617021276,-0.941608539858445,6
558,0.31,3,5,1,61.2,61.0,4.37,4.36,2.67,1.0022935779816513,-1.171182981502945,6
558,0.31,3,1,3,62.3,57.0,4.35,4.32,2.7,1.0069444444444442,-1.171182981502945,6
558,0.25,3,5,4,61.5,60.0,4.04,4.02,2.48,1.0049751243781095,-1.3862943611198906,6
558,0.31,3,2,2,61.7,59.0,4.39,4.36,2.7,1.006880733944954,-1.171182981502945,6
558,0.25,3,4,4,61.2,59.0,4.05,4.02,2.47,1.0074626865671643,-1.3862943611198906,6
559,0.31,2,3,3,62.6,56.0,4.33,4.37,2.72,0.9908466819221968,-1.171182981502945,6
559,0.24,4,3,6,62.1,56.0,3.97,4.0,2.47,0.9925,-1.4271163556401458,7
559,0.24,4,3,6,62.2,56.0,4.0,4.04,2.5,0.9900990099009901,-1.4271163556401458,7
559,0.32,4,5,2,61.9,55.0,4.4,4.43,2.73,0.9932279909706547,-1.1394342831883648,7
559,0.32,4,3,4,61.8,55.0,4.42,4.45,2.74,0.9932584269662921,-1.1394342831883648,7
559,0.31,2,3,3,60.9,57.0,4.37,4.39,2.67,0.9954441913439637,-1.171182981502945,3
559,0.32,4,5,2,61.0,56.0,4.41,4.45,2.7,0.9910112359550561,-1.1394342831883648,7
559,0.24,4,3,7,60.8,58.0,4.01,4.05,2.44,0.9901234567901235,-1.4271163556401458,3
559,0.31,2,3,3,61.4,55.0,4.38,4.41,2.69,0.9931972789115646,-1.171182981502945,7
559,0.24,4,3,7,61.7,56.0,3.99,4.01,2.47,0.9950124688279303,-1.4271163556401458,7
559,0.24,4,3,7,61.3,57.0,4.0,4.03,2.46,0.9925558312655086,-1.4271163556401458,6
559,0.24,4,3,7,61.6,57.0,3.99,4.02,2.46,0.992537313432836,-1.4271163556401458,6
559,0.24,4,3,7,61.8,55.0,3.99,4.02,2.47,0.992537313432836,-1.4271163556401458,7
559,0.24,4,3,6,62.0,56.0,3.97,4.01,2.47,0.9900249376558604,-1.4271163556401458,7
560,0.25,2,5,6,61.5,56.0,4.06,4.08,2.5,0.9950980392156862,-1.3862943611198906,7
560,0.32,4,3,3,61.6,54.0,4.4,4.43,2.72,0.9932279909706547,-1.1394342831883648,6
560,0.27,2,4,7,60.4,58.0,4.18,4.2,2.53,0.9952380952380951,-1.3093333199837622,3
560,0.25,2,4,7,61.5,56.0,4.04,4.06,2.48,0.9950738916256159,-1.3862943611198906,7
560,0.36,4,4,2,61.6,56.0,4.57,4.62,2.83,0.9891774891774893,-1.0216512475319814,7
560,0.25,2,5,5,62.0,56.0,4.05,4.08,2.52,0.9926470588235293,-1.3862943611198906,7
561,0.32,4,3,3,61.4,55.0,4.4,4.46,2.72,0.9865470852017938,-1.1394342831883648,7
561,0.32,3,2,4,62.3,58.0,4.34,4.39,2.72,0.9886104783599089,-1.1394342831883648,6
561,0.32,3,2,4,60.6,60.0,4.4,4.44,2.68,0.990990990990991,-1.1394342831883648,3
561,0.32,3,5,2,62.3,58.0,4.37,4.4,2.73,0.9931818181818182,-1.1394342831883648,6
561,0.4,1,2,1,63.7,59.0,4.64,4.69,2.97,0.9893390191897653,-0.916290731874155,6
561,0.32,4,3,3,61.5,57.0,4.4,4.41,2.71,0.997732426303855,-1.1394342831883648,6
561,0.32,4,2,4,61.3,55.0,4.41,4.43,2.71,0.9954853273137698,-1.1394342831883648,7
561,0.32,3,3,3,62.1,60.0,4.34,4.39,2.71,0.9886104783599089,-1.1394342831883648,6
561,0.32,3,3,3,62.6,59.0,4.33,4.36,2.72,0.9931192660550459,-1.1394342831883648,6
561,0.32,4,2,4,61.5,57.0,4.4,4.42,2.71,0.9954751131221721,-1.1394342831883648,6
561,0.32,2,2,4,62.8,55.0,4.35,4.41,2.75,0.9863945578231291,-1.1394342831883648,6
561,0.32,1,5,2,63.1,56.0,4.36,4.39,2.76,0.9931662870159454,-1.1394342831883648,6
561,0.32,3,3,3,61.1,58.0,4.42,4.45,2.71,0.9932584269662921,-1.1394342831883648,6
561,0.32,3,3,3,60.5,58.0,4.41,4.42,2.67,0.997737556561086,-1.1394342831883648,3
561,0.32,4,3,3,61.8,55.0,4.41,4.43,2.73,0.9954853273137698,-1.1394342831883648,7
561,0.32,4,3,3,61.4,56.0,4.37,4.39,2.69,0.9954441913439637,-1.1394342831883648,7
561,0.32,2,2,4,63.0,55.0,4.4,4.42,2.78,0.9954751131221721,-1.1394342831883648,6
561,0.32,1,5,2,63.2,56.0,4.35,4.38,2.76,0.9931506849315068,-1.1394342831883648,6
561,0.32,4,2,4,61.9,55.0,4.4,4.42,2.73,0.9954751131221721,-1.1394342831883648,7
561,0.32,3,3,3,62.5,58.0,4.36,4.38,2.73,0.995433789954338,-1.1394342831883648,6
561,0.32,2,5,2,62.2,57.0,4.38,4.43,2.74,0.9887133182844244,-1.1394342831883648,6
561,0.32,4,3,3,59.8,57.0,4.43,4.46,2.66,0.9932735426008968,-1.1394342831883648,3
561,0.32,3,5,2,61.9,59.0,4.36,4.39,2.71,0.9931662870159454,-1.1394342831883648,6
561,0.32,3,1,5,62.1,59.0,4.35,4.38,2.71,0.9931506849315068,-1.1394342831883648,6
561,0.32,3,1,5,60.7,59.0,4.4,4.43,2.68,0.9932279909706547,-1.1394342831883648,3
561,0.32,2,2,4,62.9,54.0,4.37,4.41,2.76,0.9909297052154195,-1.1394342831883648,6
561,0.32,2,3,3,60.2,57.0,4.42,4.45,2.67,0.9932584269662921,-1.1394342831883648,3
561,0.32,1,5,2,63.3,56.0,4.34,4.35,2.75,0.9977011494252874,-1.1394342831883648,6
561,0.32,2,3,3,62.4,59.0,4.33,4.36,2.71,0.9931192660550459,-1.1394342831883648,6
561,0.32,1,3,3,63.3,54.0,4.36,4.39,2.77,0.9931662870159454,-1.1394342831883648,6
561,0.32,2,3,3,62.0,59.0,4.37,4.41,2.72,0.9909297052154195,-1.1394342831883648,6
561,0.32,4,3,3,62.0,57.0,4.37,4.4,2.72,0.9931818181818182,-1.1394342831883648,6
561,0.32,4,3,3,61.6,57.0,4.39,4.41,2.71,0.9954648526077097,-1.1394342831883648,6
561,0.32,4,3,3,60.3,57.0,4.43,4.46,2.68,0.9932735426008968,-1.1394342831883648,3
561,0.32,3,2,4,61.3,60.0,4.33,4.38,2.67,0.9885844748858448,-1.1394342831883648,6
561,0.32,1,3,3,63.1,57.0,4.3,4.35,2.73,0.9885057471264368,-1.1394342831883648,6
561,0.32,2,5,2,60.1,60.0,4.42,4.47,2.67,0.9888143176733781,-1.1394342831883648,3
561,0.32,3,2,4,61.7,58.0,4.38,4.44,2.72,0.9864864864864864,-1.1394342831883648,6
561,0.32,3,2,4,60.2,58.0,4.43,4.47,2.68,0.9910514541387024,-1.1394342831883648,3
561,0.32,2,5,2,62.2,58.0,4.36,4.39,2.72,0.9931662870159454,-1.1394342831883648,6
561,0.32,4,3,3,61.8,57.0,4.38,4.42,2.72,0.9909502262443439,-1.1394342831883648,6
561,0.32,3,3,3,59.8,59.0,4.48,4.52,2.69,0.9911504424778763,-1.1394342831883648,3
561,0.32,4,4,1,61.7,56.0,4.41,4.44,2.73,0.9932432432432432,-1.1394342831883648,7
561,0.32,2,5,3,60.5,58.0,4.4,4.42,2.67,0.9954751131221721,-1.1394342831883648,3
561,0.32,4,5,2,61.8,55.0,4.42,4.45,2.74,0.9932584269662921,-1.1394342831883648,7
561,0.32,4,3,3,62.0,57.0,4.39,4.41,2.73,0.9954648526077097,-1.1394342831883648,6
561,0.32,1,5,2,63.4,55.0,4.35,4.36,2.76,0.9977064220183485,-1.1394342831883648,6
561,0.32,4,2,4,61.8,55.0,4.41,4.42,2.73,0.997737556561086,-1.1394342831883648,7
561,0.32,3,3,3,60.8,59.0,4.41,4.44,2.69,0.9932432432432432,-1.1394342831883648,3
561,0.32,3,3,3,62.3,58.0,4.36,4.41,2.73,0.9886621315192744,-1.1394342831883648,6
561,0.32,2,3,3,62.8,58.0,4.31,4.35,2.72,0.9908045977011494,-1.1394342831883648,6
